window_id,pl_fwd_count,pl_bwd_count,pl_len_fwd_total,pl_len_bwd_total,flow_fwd_count,flow_bwd_count,timestamp,label
57017667,[0. 0. 6. 0. 2. 4.],[0. 0. 6. 0. 2. 4.],[  0.   0. 255.   0.  85. 170.],[  0.   0. 705.   0. 235. 470.],[0. 0. 3. 0. 1. 2.],[0. 0. 3. 0. 1. 2.],2024-03-15 19:13:30,dns
57017668,[0. 0. 6. 0. 2. 4.],[0. 0. 6. 0. 2. 4.],[  0.   0. 255.   0.  85. 170.],[  0.   0. 705.   0. 235. 470.],[0. 0. 3. 0. 1. 2.],[0. 0. 3. 0. 1. 2.],2024-03-15 19:14:00,dns
57017669,[0. 0. 6. 0. 2. 4.],[0. 0. 6. 0. 2. 4.],[  0.   0. 255.   0.  85. 170.],[  0.   0. 705.   0. 235. 470.],[0. 0. 3. 0. 1. 2.],[0. 0. 3. 0. 1. 2.],2024-03-15 19:14:30,dns
57017670,[0. 0. 6. 0. 2. 4.],[0. 0. 6. 0. 2. 4.],[  0.   0. 255.   0.  85. 170.],[  0.   0. 705.   0. 235. 470.],[0. 0. 3. 0. 1. 2.],[0. 0. 3. 0. 1. 2.],2024-03-15 19:15:00,dns
57017521,[0. 0. 2. 2. 0. 2.],[0. 0. 2. 2. 0. 2.],[ 0.  0. 85. 85.  0. 63.],[  0.   0. 235. 235.   0. 213.],[0. 0. 1. 1. 0. 1.],[0. 0. 1. 1. 0. 1.],2024-03-15 18:00:30,dns
57017522,[0. 2. 2. 2. 0. 0.],[0. 2. 2. 2. 0. 0.],[ 0. 85. 85. 85.  0.  0.],[  0. 235. 235. 235.   0.   0.],[0. 1. 1. 1. 0. 0.],[0. 1. 1. 1. 0. 0.],2024-03-15 18:01:00,dns
57017523,[0. 2. 2. 2. 0. 0.],[0. 2. 2. 2. 0. 0.],[ 0. 85. 85. 85.  0.  0.],[  0. 235. 235. 235.   0.   0.],[0. 1. 1. 1. 0. 0.],[0. 1. 1. 1. 0. 0.],2024-03-15 18:01:30,dns
57017524,[0. 2. 2. 0. 0. 0.],[0. 2. 2. 0. 0. 0.],[ 0. 85. 85.  0.  0.  0.],[  0. 235. 235.   0.   0.   0.],[0. 1. 1. 0. 0. 0.],[0. 1. 1. 0. 0. 0.],2024-03-15 18:02:00,dns
57017628,[0. 4. 0. 4. 2. 0.],[0. 4. 0. 4. 2. 0.],[  0. 170.   0. 148.  85.   0.],[  0. 470.   0. 448. 235.   0.],[0. 2. 0. 2. 1. 0.],[0. 2. 0. 2. 1. 0.],2024-03-15 18:54:00,dns
57017629,[0. 4. 0. 2. 2. 0.],[0. 4. 0. 2. 2. 0.],[  0. 170.   0.  85.  85.   0.],[  0. 470.   0. 235. 235.   0.],[0. 2. 0. 1. 1. 0.],[0. 2. 0. 1. 1. 0.],2024-03-15 18:54:30,dns
57017630,[0. 4. 0. 2. 2. 0.],[0. 4. 0. 2. 2. 0.],[  0. 170.   0.  85.  85.   0.],[  0. 470.   0. 235. 235.   0.],[0. 2. 0. 1. 1. 0.],[0. 2. 0. 1. 1. 0.],2024-03-15 18:55:00,dns
57017631,[0. 4. 0. 2. 2. 0.],[0. 4. 0. 2. 2. 0.],[  0. 170.   0.  85.  85.   0.],[  0. 470.   0. 235. 235.   0.],[0. 2. 0. 1. 1. 0.],[0. 2. 0. 1. 1. 0.],2024-03-15 18:55:30,dns
57017632,[0. 4. 0. 2. 2. 0.],[0. 4. 0. 2. 2. 0.],[  0. 170.   0.  85.  85.   0.],[  0. 470.   0. 235. 235.   0.],[0. 2. 0. 1. 1. 0.],[0. 2. 0. 1. 1. 0.],2024-03-15 18:56:00,dns
57017633,[0. 4. 0. 2. 2. 0.],[0. 4. 0. 2. 2. 0.],[  0. 170.   0.  85.  85.   0.],[  0. 470.   0. 235. 235.   0.],[0. 2. 0. 1. 1. 0.],[0. 2. 0. 1. 1. 0.],2024-03-15 18:56:30,dns
57017634,[0. 4. 0. 2. 2. 0.],[0. 4. 0. 2. 2. 0.],[  0. 170.   0.  85.  85.   0.],[  0. 470.   0. 235. 235.   0.],[0. 2. 0. 1. 1. 0.],[0. 2. 0. 1. 1. 0.],2024-03-15 18:57:00,dns
57017493,[0. 4. 4. 2. 0. 0.],[0. 4. 4. 2. 0. 0.],[  0. 170. 170.  63.   0.   0.],[  0. 470. 470. 213.   0.   0.],[0. 2. 2. 1. 0. 0.],[0. 2. 2. 1. 0. 0.],2024-03-15 17:46:30,dns
57017494,[0. 4. 4. 0. 0. 0.],[0. 4. 4. 0. 0. 0.],[  0. 170. 170.   0.   0.   0.],[  0. 470. 470.   0.   0.   0.],[0. 2. 2. 0. 0. 0.],[0. 2. 2. 0. 0. 0.],2024-03-15 17:47:00,dns
57017495,[0. 4. 4. 0. 0. 0.],[0. 4. 4. 0. 0. 0.],[  0. 170. 170.   0.   0.   0.],[  0. 470. 470.   0.   0.   0.],[0. 2. 2. 0. 0. 0.],[0. 2. 2. 0. 0. 0.],2024-03-15 17:47:30,dns
57017496,[0. 4. 4. 0. 0. 0.],[0. 4. 4. 0. 0. 0.],[  0. 170. 170.   0.   0.   0.],[  0. 470. 470.   0.   0.   0.],[0. 2. 2. 0. 0. 0.],[0. 2. 2. 0. 0. 0.],2024-03-15 17:48:00,dns
57017497,[0. 4. 4. 0. 0. 0.],[0. 4. 4. 0. 0. 0.],[  0. 170. 170.   0.   0.   0.],[  0. 470. 470.   0.   0.   0.],[0. 2. 2. 0. 0. 0.],[0. 2. 2. 0. 0. 0.],2024-03-15 17:48:30,dns
57017498,[0. 4. 4. 0. 0. 0.],[0. 4. 4. 0. 0. 0.],[  0. 170. 170.   0.   0.   0.],[  0. 470. 470.   0.   0.   0.],[0. 2. 2. 0. 0. 0.],[0. 2. 2. 0. 0. 0.],2024-03-15 17:49:00,dns
57017499,[0. 4. 4. 0. 0. 0.],[0. 4. 4. 0. 0. 0.],[  0. 170. 170.   0.   0.   0.],[  0. 470. 470.   0.   0.   0.],[0. 2. 2. 0. 0. 0.],[0. 2. 2. 0. 0. 0.],2024-03-15 17:49:30,dns
57017500,[0. 2. 0. 0. 0. 0.],[0. 2. 0. 0. 0. 0.],[ 0. 85.  0.  0.  0.  0.],[  0. 235.   0.   0.   0.   0.],[0. 1. 0. 0. 0. 0.],[0. 1. 0. 0. 0. 0.],2024-03-15 17:50:00,dns
57017470,[0. 0. 4. 0. 0. 2.],[0. 0. 4. 0. 0. 2.],[  0.   0. 170.   0.   0.  63.],[  0.   0. 470.   0.   0. 213.],[0. 0. 2. 0. 0. 1.],[0. 0. 2. 0. 0. 1.],2024-03-15 17:35:00,dns
57017471,[4. 2. 4. 0. 0. 0.],[4. 2. 4. 0. 0. 0.],[170.  85. 170.   0.   0.   0.],[470. 235. 470.   0.   0.   0.],[2. 1. 2. 0. 0. 0.],[2. 1. 2. 0. 0. 0.],2024-03-15 17:35:30,dns
57017472,[4. 2. 4. 0. 0. 0.],[4. 2. 4. 0. 0. 0.],[170.  85. 170.   0.   0.   0.],[470. 235. 470.   0.   0.   0.],[2. 1. 2. 0. 0. 0.],[2. 1. 2. 0. 0. 0.],2024-03-15 17:36:00,dns
57017473,[4. 2. 4. 0. 0. 0.],[4. 2. 4. 0. 0. 0.],[170.  85. 170.   0.   0.   0.],[470. 235. 470.   0.   0.   0.],[2. 1. 2. 0. 0. 0.],[2. 1. 2. 0. 0. 0.],2024-03-15 17:36:30,dns
57017474,[4. 2. 4. 0. 0. 0.],[4. 2. 4. 0. 0. 0.],[170.  85. 170.   0.   0.   0.],[470. 235. 470.   0.   0.   0.],[2. 1. 2. 0. 0. 0.],[2. 1. 2. 0. 0. 0.],2024-03-15 17:37:00,dns
57017475,[4. 2. 0. 0. 0. 0.],[4. 2. 0. 0. 0. 0.],[170.  85.   0.   0.   0.   0.],[470. 235.   0.   0.   0.   0.],[2. 1. 0. 0. 0. 0.],[2. 1. 0. 0. 0. 0.],2024-03-15 17:37:30,dns
57017554,[0. 2. 2. 6. 0. 0.],[0. 2. 2. 6. 0. 0.],[  0.  85.  85. 233.   0.   0.],[  0. 235. 235. 683.   0.   0.],[0. 1. 1. 3. 0. 0.],[0. 1. 1. 3. 0. 0.],2024-03-15 18:17:00,dns
57017555,[0. 2. 2. 4. 0. 0.],[0. 2. 2. 4. 0. 0.],[  0.  85.  85. 170.   0.   0.],[  0. 235. 235. 470.   0.   0.],[0. 1. 1. 2. 0. 0.],[0. 1. 1. 2. 0. 0.],2024-03-15 18:17:30,dns
57017556,[0. 2. 2. 4. 0. 0.],[0. 2. 2. 4. 0. 0.],[  0.  85.  85. 170.   0.   0.],[  0. 235. 235. 470.   0.   0.],[0. 1. 1. 2. 0. 0.],[0. 1. 1. 2. 0. 0.],2024-03-15 18:18:00,dns
57017557,[0. 2. 2. 4. 0. 0.],[0. 2. 2. 4. 0. 0.],[  0.  85.  85. 170.   0.   0.],[  0. 235. 235. 470.   0.   0.],[0. 1. 1. 2. 0. 0.],[0. 1. 1. 2. 0. 0.],2024-03-15 18:18:30,dns
57017558,[0. 2. 2. 4. 0. 0.],[0. 2. 2. 4. 0. 0.],[  0.  85.  85. 170.   0.   0.],[  0. 235. 235. 470.   0.   0.],[0. 1. 1. 2. 0. 0.],[0. 1. 1. 2. 0. 0.],2024-03-15 18:19:00,dns
57017559,[0. 4. 2. 4. 0. 0.],[0. 4. 2. 4. 0. 0.],[  0. 170.  85. 170.   0.   0.],[  0. 470. 235. 470.   0.   0.],[0. 2. 1. 2. 0. 0.],[0. 2. 1. 2. 0. 0.],2024-03-15 18:19:30,dns
57017560,[0. 4. 2. 4. 0. 0.],[0. 4. 2. 4. 0. 0.],[  0. 170.  85. 170.   0.   0.],[  0. 470. 235. 470.   0.   0.],[0. 2. 1. 2. 0. 0.],[0. 2. 1. 2. 0. 0.],2024-03-15 18:20:00,dns
57017651,[0. 0. 4. 4. 2. 0.],[0. 0. 4. 4. 2. 0.],[  0.   0. 170. 148.  85.   0.],[  0.   0. 470. 448. 235.   0.],[0. 0. 2. 2. 1. 0.],[0. 0. 2. 2. 1. 0.],2024-03-15 19:05:30,dns
57017652,[0. 0. 4. 2. 2. 0.],[0. 0. 4. 2. 2. 0.],[  0.   0. 170.  85.  85.   0.],[  0.   0. 470. 235. 235.   0.],[0. 0. 2. 1. 1. 0.],[0. 0. 2. 1. 1. 0.],2024-03-15 19:06:00,dns
57017653,[0. 0. 4. 2. 2. 0.],[0. 0. 4. 2. 2. 0.],[  0.   0. 170.  85.  85.   0.],[  0.   0. 470. 235. 235.   0.],[0. 0. 2. 1. 1. 0.],[0. 0. 2. 1. 1. 0.],2024-03-15 19:06:30,dns
57017654,[0. 0. 4. 2. 2. 0.],[0. 0. 4. 2. 2. 0.],[  0.   0. 170.  85.  85.   0.],[  0.   0. 470. 235. 235.   0.],[0. 0. 2. 1. 1. 0.],[0. 0. 2. 1. 1. 0.],2024-03-15 19:07:00,dns
57017655,[0. 0. 4. 2. 2. 0.],[0. 0. 4. 2. 2. 0.],[  0.   0. 170.  85.  85.   0.],[  0.   0. 470. 235. 235.   0.],[0. 0. 2. 1. 1. 0.],[0. 0. 2. 1. 1. 0.],2024-03-15 19:07:30,dns
57017604,[0. 6. 2. 0. 2. 0.],[0. 6. 2. 0. 2. 0.],[  0. 233.  85.   0.  85.   0.],[  0. 683. 235.   0. 235.   0.],[0. 3. 1. 0. 1. 0.],[0. 3. 1. 0. 1. 0.],2024-03-15 18:42:00,dns
57017605,[0. 4. 2. 0. 2. 0.],[0. 4. 2. 0. 2. 0.],[  0. 170.  85.   0.  85.   0.],[  0. 470. 235.   0. 235.   0.],[0. 2. 1. 0. 1. 0.],[0. 2. 1. 0. 1. 0.],2024-03-15 18:42:30,dns
57017606,[0. 4. 2. 0. 2. 0.],[0. 4. 2. 0. 2. 0.],[  0. 170.  85.   0.  85.   0.],[  0. 470. 235.   0. 235.   0.],[0. 2. 1. 0. 1. 0.],[0. 2. 1. 0. 1. 0.],2024-03-15 18:43:00,dns
57017703,[0. 0. 0. 0. 2. 4.],[0. 0. 0. 0. 2. 4.],[  0.   0.   0.   0.  85. 170.],[  0.   0.   0.   0. 235. 470.],[0. 0. 0. 0. 1. 2.],[0. 0. 0. 0. 1. 2.],2024-03-15 19:31:30,dns
57017704,[2. 0. 6. 0. 2. 4.],[2. 0. 6. 0. 2. 4.],[ 63.   0. 255.   0.  85. 170.],[213.   0. 705.   0. 235. 470.],[1. 0. 3. 0. 1. 2.],[1. 0. 3. 0. 1. 2.],2024-03-15 19:32:00,dns
57017705,[0. 0. 6. 0. 2. 4.],[0. 0. 6. 0. 2. 4.],[  0.   0. 255.   0.  85. 170.],[  0.   0. 705.   0. 235. 470.],[0. 0. 3. 0. 1. 2.],[0. 0. 3. 0. 1. 2.],2024-03-15 19:32:30,dns
57017706,[0. 0. 6. 0. 2. 4.],[0. 0. 6. 0. 2. 4.],[  0.   0. 255.   0.  85. 170.],[  0.   0. 705.   0. 235. 470.],[0. 0. 3. 0. 1. 2.],[0. 0. 3. 0. 1. 2.],2024-03-15 19:33:00,dns
57017707,[0. 0. 6. 0. 2. 4.],[0. 0. 6. 0. 2. 4.],[  0.   0. 255.   0.  85. 170.],[  0.   0. 705.   0. 235. 470.],[0. 0. 3. 0. 1. 2.],[0. 0. 3. 0. 1. 2.],2024-03-15 19:33:30,dns
57017708,[0. 0. 6. 0. 2. 0.],[0. 0. 6. 0. 2. 0.],[  0.   0. 255.   0.  85.   0.],[  0.   0. 705.   0. 235.   0.],[0. 0. 3. 0. 1. 0.],[0. 0. 3. 0. 1. 0.],2024-03-15 19:34:00,dns
57017475,[0. 0. 6. 0. 0. 2.],[0. 0. 6. 0. 0. 2.],[  0.   0. 255.   0.   0.  63.],[  0.   0. 705.   0.   0. 213.],[0. 0. 3. 0. 0. 1.],[0. 0. 3. 0. 0. 1.],2024-03-15 17:37:30,dns
57017476,[4. 2. 6. 0. 0. 0.],[4. 2. 6. 0. 0. 0.],[170.  85. 255.   0.   0.   0.],[470. 235. 705.   0.   0.   0.],[2. 1. 3. 0. 0. 0.],[2. 1. 3. 0. 0. 0.],2024-03-15 17:38:00,dns
57017477,[4. 2. 4. 0. 0. 0.],[4. 2. 4. 0. 0. 0.],[170.  85. 170.   0.   0.   0.],[470. 235. 470.   0.   0.   0.],[2. 1. 2. 0. 0. 0.],[2. 1. 2. 0. 0. 0.],2024-03-15 17:38:30,dns
57017478,[4. 2. 4. 0. 0. 0.],[4. 2. 4. 0. 0. 0.],[170.  85. 170.   0.   0.   0.],[470. 235. 470.   0.   0.   0.],[2. 1. 2. 0. 0. 0.],[2. 1. 2. 0. 0. 0.],2024-03-15 17:39:00,dns
57017479,[2. 2. 4. 0. 0. 0.],[2. 2. 4. 0. 0. 0.],[ 85.  85. 170.   0.   0.   0.],[235. 235. 470.   0.   0.   0.],[1. 1. 2. 0. 0. 0.],[1. 1. 2. 0. 0. 0.],2024-03-15 17:39:30,dns
57017480,[2. 2. 4. 0. 0. 0.],[2. 2. 4. 0. 0. 0.],[ 85.  85. 170.   0.   0.   0.],[235. 235. 470.   0.   0.   0.],[1. 1. 2. 0. 0. 0.],[1. 1. 2. 0. 0. 0.],2024-03-15 17:40:00,dns
57017671,[0. 0. 6. 0. 4. 4.],[0. 0. 6. 0. 4. 4.],[  0.   0. 255.   0. 148. 170.],[  0.   0. 705.   0. 448. 470.],[0. 0. 3. 0. 2. 2.],[0. 0. 3. 0. 2. 2.],2024-03-15 19:15:30,dns
57017672,[0. 0. 6. 0. 2. 4.],[0. 0. 6. 0. 2. 4.],[  0.   0. 255.   0.  85. 170.],[  0.   0. 705.   0. 235. 470.],[0. 0. 3. 0. 1. 2.],[0. 0. 3. 0. 1. 2.],2024-03-15 19:16:00,dns
57017673,[0. 0. 6. 0. 2. 4.],[0. 0. 6. 0. 2. 4.],[  0.   0. 255.   0.  85. 170.],[  0.   0. 705.   0. 235. 470.],[0. 0. 3. 0. 1. 2.],[0. 0. 3. 0. 1. 2.],2024-03-15 19:16:30,dns
57017674,[0. 0. 6. 0. 0. 0.],[0. 0. 6. 0. 0. 0.],[  0.   0. 255.   0.   0.   0.],[  0.   0. 705.   0.   0.   0.],[0. 0. 3. 0. 0. 0.],[0. 0. 3. 0. 0. 0.],2024-03-15 19:17:00,dns
57017585,[0. 0. 0. 0. 2. 0.],[0. 0. 0. 0. 2. 0.],[ 0.  0.  0.  0. 85.  0.],[  0.   0.   0.   0. 235.   0.],[0. 0. 0. 0. 1. 0.],[0. 0. 0. 0. 1. 0.],2024-03-15 18:32:30,dns
57017586,[2. 4. 2. 0. 2. 0.],[2. 4. 2. 0. 2. 0.],[ 63. 170.  85.   0.  85.   0.],[213. 470. 235.   0. 235.   0.],[1. 2. 1. 0. 1. 0.],[1. 2. 1. 0. 1. 0.],2024-03-15 18:33:00,dns
57017587,[0. 4. 2. 0. 2. 0.],[0. 4. 2. 0. 2. 0.],[  0. 170.  85.   0.  85.   0.],[  0. 470. 235.   0. 235.   0.],[0. 2. 1. 0. 1. 0.],[0. 2. 1. 0. 1. 0.],2024-03-15 18:33:30,dns
57017588,[0. 6. 2. 0. 2. 0.],[0. 6. 2. 0. 2. 0.],[  0. 255.  85.   0.  85.   0.],[  0. 705. 235.   0. 235.   0.],[0. 3. 1. 0. 1. 0.],[0. 3. 1. 0. 1. 0.],2024-03-15 18:34:00,dns
57017589,[0. 6. 2. 0. 2. 0.],[0. 6. 2. 0. 2. 0.],[  0. 255.  85.   0.  85.   0.],[  0. 705. 235.   0. 235.   0.],[0. 3. 1. 0. 1. 0.],[0. 3. 1. 0. 1. 0.],2024-03-15 18:34:30,dns
57017590,[0. 6. 2. 0. 2. 0.],[0. 6. 2. 0. 2. 0.],[  0. 255.  85.   0.  85.   0.],[  0. 705. 235.   0. 235.   0.],[0. 3. 1. 0. 1. 0.],[0. 3. 1. 0. 1. 0.],2024-03-15 18:35:00,dns
57017607,[0. 4. 2. 2. 2. 0.],[0. 4. 2. 2. 2. 0.],[  0. 170.  85.  63.  85.   0.],[  0. 470. 235. 213. 235.   0.],[0. 2. 1. 1. 1. 0.],[0. 2. 1. 1. 1. 0.],2024-03-15 18:43:30,dns
57017608,[0. 4. 2. 0. 2. 0.],[0. 4. 2. 0. 2. 0.],[  0. 170.  85.   0.  85.   0.],[  0. 470. 235.   0. 235.   0.],[0. 2. 1. 0. 1. 0.],[0. 2. 1. 0. 1. 0.],2024-03-15 18:44:00,dns
57017609,[0. 4. 2. 0. 2. 0.],[0. 4. 2. 0. 2. 0.],[  0. 170.  85.   0.  85.   0.],[  0. 470. 235.   0. 235.   0.],[0. 2. 1. 0. 1. 0.],[0. 2. 1. 0. 1. 0.],2024-03-15 18:44:30,dns
57017610,[0. 4. 0. 0. 0. 0.],[0. 4. 0. 0. 0. 0.],[  0. 170.   0.   0.   0.   0.],[  0. 470.   0.   0.   0.   0.],[0. 2. 0. 0. 0. 0.],[0. 2. 0. 0. 0. 0.],2024-03-15 18:45:00,dns
57017598,[0. 0. 0. 0. 2. 0.],[0. 0. 0. 0. 2. 0.],[ 0.  0.  0.  0. 85.  0.],[  0.   0.   0.   0. 235.   0.],[0. 0. 0. 0. 1. 0.],[0. 0. 0. 0. 1. 0.],2024-03-15 18:39:00,dns
57017599,[2. 4. 2. 0. 2. 0.],[2. 4. 2. 0. 2. 0.],[ 63. 170.  85.   0.  85.   0.],[213. 470. 235.   0. 235.   0.],[1. 2. 1. 0. 1. 0.],[1. 2. 1. 0. 1. 0.],2024-03-15 18:39:30,dns
57017600,[0. 4. 2. 0. 2. 0.],[0. 4. 2. 0. 2. 0.],[  0. 170.  85.   0.  85.   0.],[  0. 470. 235.   0. 235.   0.],[0. 2. 1. 0. 1. 0.],[0. 2. 1. 0. 1. 0.],2024-03-15 18:40:00,dns
57017601,[0. 4. 2. 0. 2. 0.],[0. 4. 2. 0. 2. 0.],[  0. 170.  85.   0.  85.   0.],[  0. 470. 235.   0. 235.   0.],[0. 2. 1. 0. 1. 0.],[0. 2. 1. 0. 1. 0.],2024-03-15 18:40:30,dns
57017602,[0. 4. 2. 0. 2. 0.],[0. 4. 2. 0. 2. 0.],[  0. 170.  85.   0.  85.   0.],[  0. 470. 235.   0. 235.   0.],[0. 2. 1. 0. 1. 0.],[0. 2. 1. 0. 1. 0.],2024-03-15 18:41:00,dns
57017603,[0. 4. 2. 0. 0. 0.],[0. 4. 2. 0. 0. 0.],[  0. 170.  85.   0.   0.   0.],[  0. 470. 235.   0.   0.   0.],[0. 2. 1. 0. 0. 0.],[0. 2. 1. 0. 0. 0.],2024-03-15 18:41:30,dns
57017513,[0. 4. 2. 2. 0. 0.],[0. 4. 2. 2. 0. 0.],[  0. 148.  85.  85.   0.   0.],[  0. 448. 235. 235.   0.   0.],[0. 2. 1. 1. 0. 0.],[0. 2. 1. 1. 0. 0.],2024-03-15 17:56:30,dns
57017514,[0. 2. 2. 4. 0. 0.],[0. 2. 2. 4. 0. 0.],[  0.  85.  85. 170.   0.   0.],[  0. 235. 235. 470.   0.   0.],[0. 1. 1. 2. 0. 0.],[0. 1. 1. 2. 0. 0.],2024-03-15 17:57:00,dns
57017515,[0. 2. 2. 4. 0. 0.],[0. 2. 2. 4. 0. 0.],[  0.  85.  85. 170.   0.   0.],[  0. 235. 235. 470.   0.   0.],[0. 1. 1. 2. 0. 0.],[0. 1. 1. 2. 0. 0.],2024-03-15 17:57:30,dns
57017506,[2. 2. 2. 2. 0. 0.],[2. 2. 2. 2. 0. 0.],[63. 85. 85. 85.  0.  0.],[213. 235. 235. 235.   0.   0.],[1. 1. 1. 1. 0. 0.],[1. 1. 1. 1. 0. 0.],2024-03-15 17:53:00,dns
57017507,[0. 2. 2. 2. 0. 0.],[0. 2. 2. 2. 0. 0.],[ 0. 85. 85. 85.  0.  0.],[  0. 235. 235. 235.   0.   0.],[0. 1. 1. 1. 0. 0.],[0. 1. 1. 1. 0. 0.],2024-03-15 17:53:30,dns
57017508,[0. 2. 2. 2. 0. 0.],[0. 2. 2. 2. 0. 0.],[ 0. 85. 85. 85.  0.  0.],[  0. 235. 235. 235.   0.   0.],[0. 1. 1. 1. 0. 0.],[0. 1. 1. 1. 0. 0.],2024-03-15 17:54:00,dns
57017509,[0. 2. 2. 2. 0. 0.],[0. 2. 2. 2. 0. 0.],[ 0. 85. 85. 85.  0.  0.],[  0. 235. 235. 235.   0.   0.],[0. 1. 1. 1. 0. 0.],[0. 1. 1. 1. 0. 0.],2024-03-15 17:54:30,dns
57017510,[0. 2. 2. 2. 0. 0.],[0. 2. 2. 2. 0. 0.],[ 0. 85. 85. 85.  0.  0.],[  0. 235. 235. 235.   0.   0.],[0. 1. 1. 1. 0. 0.],[0. 1. 1. 1. 0. 0.],2024-03-15 17:55:00,dns
57017511,[0. 2. 2. 2. 0. 0.],[0. 2. 2. 2. 0. 0.],[ 0. 85. 85. 85.  0.  0.],[  0. 235. 235. 235.   0.   0.],[0. 1. 1. 1. 0. 0.],[0. 1. 1. 1. 0. 0.],2024-03-15 17:55:30,dns
57017512,[0. 2. 2. 2. 0. 0.],[0. 2. 2. 2. 0. 0.],[ 0. 85. 85. 85.  0.  0.],[  0. 235. 235. 235.   0.   0.],[0. 1. 1. 1. 0. 0.],[0. 1. 1. 1. 0. 0.],2024-03-15 17:56:00,dns
57017572,[0. 4. 4. 2. 1. 0.],[0. 4. 4. 1. 1. 0.],[  0. 170. 148.  85.  37.   0.],[  0. 470. 448. 123. 112.   0.],[0. 2. 2. 1. 1. 0.],[0. 2. 2. 1. 1. 0.],2024-03-15 18:26:00,dns
57017573,[0. 4. 2. 0. 2. 0.],[0. 4. 2. 0. 2. 0.],[  0. 170.  85.   0.  85.   0.],[  0. 470. 235.   0. 235.   0.],[0. 2. 1. 0. 1. 0.],[0. 2. 1. 0. 1. 0.],2024-03-15 18:26:30,dns
57017574,[0. 4. 2. 0. 2. 0.],[0. 4. 2. 0. 2. 0.],[  0. 170.  85.   0.  85.   0.],[  0. 470. 235.   0. 235.   0.],[0. 2. 1. 0. 1. 0.],[0. 2. 1. 0. 1. 0.],2024-03-15 18:27:00,dns
57017674,[0. 0. 0. 0. 2. 4.],[0. 0. 0. 0. 2. 4.],[  0.   0.   0.   0.  85. 170.],[  0.   0.   0.   0. 235. 470.],[0. 0. 0. 0. 1. 2.],[0. 0. 0. 0. 1. 2.],2024-03-15 19:17:00,dns
57017675,[2. 0. 6. 0. 2. 4.],[2. 0. 6. 0. 2. 4.],[ 63.   0. 255.   0.  85. 170.],[213.   0. 705.   0. 235. 470.],[1. 0. 3. 0. 1. 2.],[1. 0. 3. 0. 1. 2.],2024-03-15 19:17:30,dns
57017676,[0. 0. 6. 0. 2. 4.],[0. 0. 6. 0. 2. 4.],[  0.   0. 255.   0.  85. 170.],[  0.   0. 705.   0. 235. 470.],[0. 0. 3. 0. 1. 2.],[0. 0. 3. 0. 1. 2.],2024-03-15 19:18:00,dns
57017677,[0. 0. 6. 0. 2. 4.],[0. 0. 6. 0. 2. 4.],[  0.   0. 255.   0.  85. 170.],[  0.   0. 705.   0. 235. 470.],[0. 0. 3. 0. 1. 2.],[0. 0. 3. 0. 1. 2.],2024-03-15 19:18:30,dns
57017678,[0. 0. 6. 0. 2. 4.],[0. 0. 6. 0. 2. 4.],[  0.   0. 255.   0.  85. 170.],[  0.   0. 705.   0. 235. 470.],[0. 0. 3. 0. 1. 2.],[0. 0. 3. 0. 1. 2.],2024-03-15 19:19:00,dns
57017679,[0. 0. 6. 0. 2. 0.],[0. 0. 6. 0. 2. 0.],[  0.   0. 255.   0.  85.   0.],[  0.   0. 705.   0. 235.   0.],[0. 0. 3. 0. 1. 0.],[0. 0. 3. 0. 1. 0.],2024-03-15 19:19:30,dns
57017679,[0. 0. 0. 0. 0. 4.],[0. 0. 0. 0. 0. 4.],[  0.   0.   0.   0.   0. 170.],[  0.   0.   0.   0.   0. 470.],[0. 0. 0. 0. 0. 2.],[0. 0. 0. 0. 0. 2.],2024-03-15 19:19:30,dns
57017680,[0. 2. 6. 0. 2. 4.],[0. 2. 6. 0. 2. 4.],[  0.  63. 255.   0.  85. 170.],[  0. 213. 705.   0. 235. 470.],[0. 1. 3. 0. 1. 2.],[0. 1. 3. 0. 1. 2.],2024-03-15 19:20:00,dns
57017681,[0. 0. 6. 0. 2. 4.],[0. 0. 6. 0. 2. 4.],[  0.   0. 255.   0.  85. 170.],[  0.   0. 705.   0. 235. 470.],[0. 0. 3. 0. 1. 2.],[0. 0. 3. 0. 1. 2.],2024-03-15 19:20:30,dns
57017682,[0. 0. 6. 0. 2. 4.],[0. 0. 6. 0. 2. 4.],[  0.   0. 255.   0.  85. 170.],[  0.   0. 705.   0. 235. 470.],[0. 0. 3. 0. 1. 2.],[0. 0. 3. 0. 1. 2.],2024-03-15 19:21:00,dns
57017656,[0. 0. 4. 2. 4. 0.],[0. 0. 4. 2. 4. 0.],[  0.   0. 170.  85. 148.   0.],[  0.   0. 470. 235. 448.   0.],[0. 0. 2. 1. 2. 0.],[0. 0. 2. 1. 2. 0.],2024-03-15 19:08:00,dns
57017657,[0. 0. 4. 2. 2. 0.],[0. 0. 4. 2. 2. 0.],[  0.   0. 170.  85.  85.   0.],[  0.   0. 470. 235. 235.   0.],[0. 0. 2. 1. 1. 0.],[0. 0. 2. 1. 1. 0.],2024-03-15 19:08:30,dns
57017658,[0. 0. 6. 2. 2. 0.],[0. 0. 6. 2. 2. 0.],[  0.   0. 255.  85.  85.   0.],[  0.   0. 705. 235. 235.   0.],[0. 0. 3. 1. 1. 0.],[0. 0. 3. 1. 1. 0.],2024-03-15 19:09:00,dns
